# H0=6.9330e+01 Om0=2.8800e-01 Ob0=4.7200e-02 Ol0=7.1200e-01 | N=2000
# redshift scafa dcom[Mpc] vcom[Mpc3] tlook[Myr] efunc
1.07526561e+02 9.21433414e-03 1.29833011e+04 9.16735380e+12 1.37372365e+04 6.06737347e+02
1.08521992e+02 9.13058626e-03 1.29903469e+04 9.18228692e+12 1.37374472e+04 6.15104149e+02
1.09526639e+02 9.04759261e-03 1.29973613e+04 9.19716938e+12 1.37376552e+04 6.23587047e+02
1.10540586e+02 8.96534651e-03 1.30043443e+04 9.21200123e+12 1.37378603e+04 6.32187655e+02
1.11563919e+02 8.88384136e-03 1.30112961e+04 9.22678257e+12 1.37380627e+04 6.40907610e+02
1.12596726e+02 8.80307060e-03 1.30182167e+04 9.24151347e+12 1.37382623e+04 6.49748570e+02
1.13639094e+02 8.72302774e-03 1.30251064e+04 9.25619400e+12 1.37384592e+04 6.58712219e+02
1.14691112e+02 8.64370633e-03 1.30319652e+04 9.27082424e+12 1.37386534e+04 6.67800263e+02
1.15752869e+02 8.56509998e-03 1.30387934e+04 9.28540427e+12 1.37388451e+04 6.77014431e+02
1.16824456e+02 8.48720236e-03 1.30455909e+04 9.29993418e+12 1.37390341e+04 6.86356477e+02
1.17905962e+02 8.41000719e-03 1.30523580e+04 9.31441403e+12 1.37392206e+04 6.95828179e+02
1.18997481e+02 8.33350825e-03 1.30590947e+04 9.32884393e+12 1.37394045e+04 7.05431340e+02
1.20099105e+02 8.25769937e-03 1.30658013e+04 9.34322394e+12 1.37395860e+04 7.15167787e+02
1.21210927e+02 8.18257441e-03 1.30724778e+04 9.35755415e+12 1.37397650e+04 7.25039375e+02
1.22333041e+02 8.10812732e-03 1.30791244e+04 9.37183465e+12 1.37399415e+04 7.35047983e+02
1.23465544e+02 8.03435209e-03 1.30857411e+04 9.38606552e+12 1.37401157e+04 7.45195515e+02
1.24608530e+02 7.96124274e-03 1.30923282e+04 9.40024685e+12 1.37402875e+04 7.55483904e+02
1.25762098e+02 7.88879336e-03 1.30988857e+04 9.41437873e+12 1.37404570e+04 7.65915109e+02
1.26926345e+02 7.81699810e-03 1.31054138e+04 9.42846123e+12 1.37406242e+04 7.76491115e+02
1.28101371e+02 7.74585114e-03 1.31119125e+04 9.44249446e+12 1.37407892e+04 7.87213935e+02
1.29287274e+02 7.67534672e-03 1.31183821e+04 9.45647850e+12 1.37409519e+04 7.98085613e+02
1.30484155e+02 7.60547913e-03 1.31248226e+04 9.47041344e+12 1.37411124e+04 8.09108217e+02
1.31692117e+02 7.53624270e-03 1.31312342e+04 9.48429938e+12 1.37412707e+04 8.20283846e+02
1.32911262e+02 7.46763182e-03 1.31376170e+04 9.49813639e+12 1.37414269e+04 8.31614629e+02
1.34141693e+02 7.39964093e-03 1.31439711e+04 9.51192459e+12 1.37415809e+04 8.43102724e+02
1.35383514e+02 7.33226451e-03 1.31502967e+04 9.52566405e+12 1.37417329e+04 8.54750317e+02
1.36636832e+02 7.26549708e-03 1.31565938e+04 9.53935487e+12 1.37418828e+04 8.66559627e+02
1.37901752e+02 7.19933322e-03 1.31628626e+04 9.55299716e+12 1.37420307e+04 8.78532903e+02
1.39178383e+02 7.13376756e-03 1.31691031e+04 9.56659099e+12 1.37421765e+04 8.90672425e+02
1.40466832e+02 7.06879477e-03 1.31753157e+04 9.58013648e+12 1.37423204e+04 9.02980505e+02
1.41767209e+02 7.00440956e-03 1.31815002e+04 9.59363370e+12 1.37424624e+04 9.15459488e+02
1.43079624e+02 6.94060670e-03 1.31876569e+04 9.60708277e+12 1.37426024e+04 9.28111750e+02
1.44404188e+02 6.87738098e-03 1.31937860e+04 9.62048378e+12 1.37427405e+04 9.40939702e+02
1.45741015e+02 6.81472728e-03 1.31998874e+04 9.63383683e+12 1.37428767e+04 9.53945785e+02
1.47090218e+02 6.75264047e-03 1.32059613e+04 9.64714201e+12 1.37430111e+04 9.67132479e+02
1.48451911e+02 6.69111551e-03 1.32120079e+04 9.66039943e+12 1.37431437e+04 9.80502294e+02
1.49826210e+02 6.63014737e-03 1.32180273e+04 9.67360919e+12 1.37432744e+04 9.94057778e+02
1.51213232e+02 6.56973109e-03 1.32240195e+04 9.68677138e+12 1.37434034e+04 1.00780151e+03
1.52613094e+02 6.50986174e-03 1.32299847e+04 9.69988612e+12 1.37435307e+04 1.02173612e+03
1.54025915e+02 6.45053442e-03 1.32359230e+04 9.71295349e+12 1.37436562e+04 1.03586424e+03
1.55451815e+02 6.39174431e-03 1.32418346e+04 9.72597360e+12 1.37437800e+04 1.05018859e+03
1.56890916e+02 6.33348659e-03 1.32477195e+04 9.73894656e+12 1.37439021e+04 1.06471187e+03
1.58343339e+02 6.27575651e-03 1.32535779e+04 9.75187247e+12 1.37440226e+04 1.07943687e+03
1.59809209e+02 6.21854935e-03 1.32594098e+04 9.76475143e+12 1.37441414e+04 1.09436639e+03
1.61288648e+02 6.16186043e-03 1.32652155e+04 9.77758355e+12 1.37442586e+04 1.10950326e+03
1.62781784e+02 6.10568512e-03 1.32709949e+04 9.79036893e+12 1.37443742e+04 1.12485038e+03
1.64288742e+02 6.05001882e-03 1.32767483e+04 9.80310767e+12 1.37444883e+04 1.14041067e+03
1.65809651e+02 5.99485698e-03 1.32824757e+04 9.81579989e+12 1.37446008e+04 1.15618710e+03
1.67344640e+02 5.94019508e-03 1.32881772e+04 9.82844569e+12 1.37447118e+04 1.17218267e+03
1.68893839e+02 5.88602863e-03 1.32938530e+04 9.84104517e+12 1.37448212e+04 1.18840042e+03
1.70457380e+02 5.83235322e-03 1.32995032e+04 9.85359845e+12 1.37449292e+04 1.20484346e+03
1.72035395e+02 5.77916443e-03 1.33051278e+04 9.86610562e+12 1.37450357e+04 1.22151490e+03
1.73628019e+02 5.72645791e-03 1.33107270e+04 9.87856680e+12 1.37451408e+04 1.23841794e+03
1.75235387e+02 5.67422933e-03 1.33163010e+04 9.89098211e+12 1.37452444e+04 1.25555579e+03
1.76857634e+02 5.62247442e-03 1.33218497e+04 9.90335163e+12 1.37453466e+04 1.27293172e+03
1.78494900e+02 5.57118892e-03 1.33273734e+04 9.91567549e+12 1.37454474e+04 1.29054903e+03
1.80147323e+02 5.52036862e-03 1.33328721e+04 9.92795380e+12 1.37455469e+04 1.30841109e+03
1.81815044e+02 5.47000936e-03 1.33383459e+04 9.94018665e+12 1.37456450e+04 1.32652130e+03
1.83498203e+02 5.42010699e-03 1.33437950e+04 9.95237418e+12 1.37457418e+04 1.34488311e+03
1.85196944e+02 5.37065741e-03 1.33492195e+04 9.96451648e+12 1.37458372e+04 1.36350003e+03
1.86911412e+02 5.32165657e-03 1.33546194e+04 9.97661366e+12 1.37459314e+04 1.38237560e+03
1.88641751e+02 5.27310044e-03 1.33599949e+04 9.98866584e+12 1.37460243e+04 1.40151341e+03
1.90388109e+02 5.22498501e-03 1.33653460e+04 1.00006731e+13 1.37461159e+04 1.42091712e+03
1.92150634e+02 5.17730634e-03 1.33706730e+04 1.00126356e+13 1.37462063e+04 1.44059043e+03
1.93929475e+02 5.13006050e-03 1.33759758e+04 1.00245535e+13 1.37462954e+04 1.46053708e+03
1.95724784e+02 5.08324360e-03 1.33812547e+04 1.00364268e+13 1.37463833e+04 1.48076087e+03
1.97536713e+02 5.03685179e-03 1.33865096e+04 1.00482556e+13 1.37464700e+04 1.50126568e+03
1.99365417e+02 4.99088124e-03 1.33917408e+04 1.00600401e+13 1.37465556e+04 1.52205539e+03
2.01211049e+02 4.94532818e-03 1.33969483e+04 1.00717804e+13 1.37466400e+04 1.54313397e+03
2.03073768e+02 4.90018884e-03 1.34021321e+04 1.00834766e+13 1.37467232e+04 1.56450545e+03
2.04953731e+02 4.85545951e-03 1.34072926e+04 1.00951289e+13 1.37468053e+04 1.58617390e+03
2.06851097e+02 4.81113650e-03 1.34124296e+04 1.01067372e+13 1.37468863e+04 1.60814345e+03
2.08766029e+02 4.76721615e-03 1.34175433e+04 1.01183018e+13 1.37469662e+04 1.63041828e+03
2.10698688e+02 4.72369484e-03 1.34226339e+04 1.01298227e+13 1.37470449e+04 1.65300265e+03
2.12649239e+02 4.68056899e-03 1.34277014e+04 1.01413001e+13 1.37471227e+04 1.67590086e+03
2.14617847e+02 4.63783502e-03 1.34327460e+04 1.01527341e+13 1.37471993e+04 1.69911727e+03
2.16604679e+02 4.59548942e-03 1.34377676e+04 1.01641248e+13 1.37472749e+04 1.72265631e+03
2.18609905e+02 4.55352868e-03 1.34427665e+04 1.01754724e+13 1.37473495e+04 1.74652248e+03
2.20633694e+02 4.51194935e-03 1.34477428e+04 1.01867768e+13 1.37474231e+04 1.77072032e+03
2.22676218e+02 4.47074798e-03 1.34526965e+04 1.01980383e+13 1.37474956e+04 1.79525444e+03
2.24737651e+02 4.42992117e-03 1.34576277e+04 1.02092570e+13 1.37475672e+04 1.82012952e+03
2.26818168e+02 4.38946554e-03 1.34625365e+04 1.02204329e+13 1.37476378e+04 1.84535031e+03
2.28917946e+02 4.34937776e-03 1.34674231e+04 1.02315663e+13 1.37477075e+04 1.87092162e+03
2.31037162e+02 4.30965451e-03 1.34722875e+04 1.02426571e+13 1.37477762e+04 1.89684832e+03
2.33175997e+02 4.27029249e-03 1.34771298e+04 1.02537056e+13 1.37478439e+04 1.92313535e+03
2.35334632e+02 4.23128846e-03 1.34819502e+04 1.02647119e+13 1.37479107e+04 1.94978774e+03
2.37513251e+02 4.19263918e-03 1.34867487e+04 1.02756760e+13 1.37479767e+04 1.97681055e+03
2.39712038e+02 4.15434146e-03 1.34915254e+04 1.02865981e+13 1.37480417e+04 2.00420895e+03
2.41931181e+02 4.11639212e-03 1.34962804e+04 1.02974783e+13 1.37481058e+04 2.03198817e+03
2.44170868e+02 4.07878802e-03 1.35010138e+04 1.03083167e+13 1.37481691e+04 2.06015348e+03
2.46431289e+02 4.04152606e-03 1.35057257e+04 1.03191134e+13 1.37482315e+04 2.08871028e+03
2.48712635e+02 4.00460313e-03 1.35104162e+04 1.03298686e+13 1.37482930e+04 2.11766401e+03
2.51015101e+02 3.96801618e-03 1.35150855e+04 1.03405824e+13 1.37483537e+04 2.14702018e+03
2.53338883e+02 3.93176218e-03 1.35197335e+04 1.03512549e+13 1.37484136e+04 2.17678439e+03
2.55684177e+02 3.89583812e-03 1.35243604e+04 1.03618861e+13 1.37484727e+04 2.20696234e+03
2.58051182e+02 3.86024102e-03 1.35289663e+04 1.03724763e+13 1.37485309e+04 2.23755976e+03
2.60440100e+02 3.82496793e-03 1.35335512e+04 1.03830256e+13 1.37485884e+04 2.26858249e+03
2.62851134e+02 3.79001593e-03 1.35381154e+04 1.03935340e+13 1.37486451e+04 2.30003646e+03
2.65284488e+02 3.75538210e-03 1.35426587e+04 1.04040017e+13 1.37487010e+04 2.33192766e+03
2.67740369e+02 3.72106359e-03 1.35471815e+04 1.04144287e+13 1.37487561e+04 2.36426218e+03
2.70218985e+02 3.68705753e-03 1.35516836e+04 1.04248154e+13 1.37488105e+04 2.39704617e+03
2.72720547e+02 3.65336111e-03 1.35561653e+04 1.04351616e+13 1.37488642e+04 2.43028591e+03
2.75245267e+02 3.61997152e-03 1.35606266e+04 1.04454676e+13 1.37489171e+04 2.46398772e+03
2.77793360e+02 3.58688600e-03 1.35650677e+04 1.04557335e+13 1.37489693e+04 2.49815803e+03
2.80365042e+02 3.55410179e-03 1.35694885e+04 1.04659593e+13 1.37490207e+04 2.53280337e+03
2.82960532e+02 3.52161617e-03 1.35738893e+04 1.04761453e+13 1.37490715e+04 2.56793034e+03
2.85580049e+02 3.48942644e-03 1.35782700e+04 1.04862915e+13 1.37491216e+04 2.60354564e+03
2.88223817e+02 3.45752992e-03 1.35826308e+04 1.04963981e+13 1.37491710e+04 2.63965607e+03
2.90892059e+02 3.42592396e-03 1.35869717e+04 1.05064651e+13 1.37492197e+04 2.67626852e+03
2.93585003e+02 3.39460594e-03 1.35912929e+04 1.05164928e+13 1.37492678e+04 2.71338997e+03
2.96302877e+02 3.36357324e-03 1.35955945e+04 1.05264811e+13 1.37493152e+04 2.75102750e+03
2.99045911e+02 3.33282329e-03 1.35998764e+04 1.05364303e+13 1.37493620e+04 2.78918829e+03
3.01814340e+02 3.30235352e-03 1.36041389e+04 1.05463404e+13 1.37494081e+04 2.82787963e+03
3.04608397e+02 3.27216140e-03 1.36083820e+04 1.05562115e+13 1.37494536e+04 2.86710889e+03
3.07428320e+02 3.24224442e-03 1.36126058e+04 1.05660439e+13 1.37494985e+04 2.90688355e+03
3.10274349e+02 3.21260009e-03 1.36168103e+04 1.05758375e+13 1.37495427e+04 2.94721122e+03
3.13146725e+02 3.18322593e-03 1.36209957e+04 1.05855926e+13 1.37495864e+04 2.98809958e+03
3.16045692e+02 3.15411950e-03 1.36251620e+04 1.05953092e+13 1.37496294e+04 3.02955642e+03
3.18971496e+02 3.12527838e-03 1.36293094e+04 1.06049875e+13 1.37496719e+04 3.07158967e+03
3.21924387e+02 3.09670016e-03 1.36334379e+04 1.06146275e+13 1.37497138e+04 3.11420735e+03
3.24904613e+02 3.06838246e-03 1.36375476e+04 1.06242295e+13 1.37497551e+04 3.15741757e+03
3.27912430e+02 3.04032293e-03 1.36416385e+04 1.06337935e+13 1.37497959e+04 3.20122859e+03
3.30948091e+02 3.01251921e-03 1.36457108e+04 1.06433196e+13 1.37498361e+04 3.24564877e+03
3.34011855e+02 2.98496900e-03 1.36497646e+04 1.06528079e+13 1.37498757e+04 3.29068659e+03
3.37103981e+02 2.95766999e-03 1.36537999e+04 1.06622586e+13 1.37499148e+04 3.33635062e+03
3.40224734e+02 2.93061991e-03 1.36578168e+04 1.06716719e+13 1.37499534e+04 3.38264960e+03
3.43374377e+02 2.90381651e-03 1.36618155e+04 1.06810477e+13 1.37499914e+04 3.42959235e+03
3.46553177e+02 2.87725754e-03 1.36657959e+04 1.06903862e+13 1.37500290e+04 3.47718783e+03
3.49761406e+02 2.85094079e-03 1.36697581e+04 1.06996876e+13 1.37500660e+04 3.52544513e+03
3.52999335e+02 2.82486407e-03 1.36737023e+04 1.07089520e+13 1.37501025e+04 3.57437344e+03
3.56267239e+02 2.79902519e-03 1.36776285e+04 1.07181794e+13 1.37501385e+04 3.62398212e+03
3.59565396e+02 2.77342200e-03 1.36815369e+04 1.07273701e+13 1.37501740e+04 3.67428062e+03
3.62894085e+02 2.74805236e-03 1.36854274e+04 1.07365240e+13 1.37502090e+04 3.72527854e+03
3.66253591e+02 2.72291415e-03 1.36893001e+04 1.07456415e+13 1.37502436e+04 3.77698561e+03
3.69644196e+02 2.69800528e-03 1.36931552e+04 1.07547224e+13 1.37502777e+04 3.82941171e+03
3.73066191e+02 2.67332366e-03 1.36969928e+04 1.07637670e+13 1.37503113e+04 3.88256683e+03
3.76519865e+02 2.64886723e-03 1.37008128e+04 1.07727755e+13 1.37503444e+04 3.93646113e+03
3.80005511e+02 2.62463395e-03 1.37046154e+04 1.07817478e+13 1.37503771e+04 3.99110487e+03
3.83523426e+02 2.60062179e-03 1.37084007e+04 1.07906841e+13 1.37504094e+04 4.04650851e+03
3.87073908e+02 2.57682874e-03 1.37121687e+04 1.07995846e+13 1.37504412e+04 4.10268259e+03
3.90657258e+02 2.55325282e-03 1.37159195e+04 1.08084494e+13 1.37504726e+04 4.15963786e+03
3.94273782e+02 2.52989205e-03 1.37196532e+04 1.08172785e+13 1.37505035e+04 4.21738517e+03
3.97923786e+02 2.50674448e-03 1.37233699e+04 1.08260722e+13 1.37505341e+04 4.27593555e+03
4.01607580e+02 2.48380818e-03 1.37270696e+04 1.08348304e+13 1.37505642e+04 4.33530017e+03
4.05325477e+02 2.46108122e-03 1.37307525e+04 1.08435534e+13 1.37505939e+04 4.39549036e+03
4.09077792e+02 2.43856171e-03 1.37344185e+04 1.08522412e+13 1.37506232e+04 4.45651761e+03
4.12864844e+02 2.41624775e-03 1.37380678e+04 1.08608940e+13 1.37506521e+04 4.51839357e+03
4.16686955e+02 2.39413749e-03 1.37417004e+04 1.08695118e+13 1.37506806e+04 4.58113004e+03
4.20544450e+02 2.37222907e-03 1.37453165e+04 1.08780949e+13 1.37507087e+04 4.64473900e+03
4.24437656e+02 2.35052066e-03 1.37489161e+04 1.08866433e+13 1.37507364e+04 4.70923259e+03
4.28366902e+02 2.32901044e-03 1.37524992e+04 1.08951570e+13 1.37507637e+04 4.77462312e+03
4.32332525e+02 2.30769661e-03 1.37560660e+04 1.09036364e+13 1.37507907e+04 4.84092307e+03
4.36334859e+02 2.28657739e-03 1.37596165e+04 1.09120814e+13 1.37508173e+04 4.90814509e+03
4.40374244e+02 2.26565100e-03 1.37631508e+04 1.09204921e+13 1.37508435e+04 4.97630202e+03
4.44451025e+02 2.24491570e-03 1.37666689e+04 1.09288688e+13 1.37508694e+04 5.04540686e+03
4.48565546e+02 2.22436975e-03 1.37701710e+04 1.09372115e+13 1.37508949e+04 5.11547281e+03
4.52718158e+02 2.20401142e-03 1.37736571e+04 1.09455203e+13 1.37509201e+04 5.18651323e+03
4.56909213e+02 2.18383901e-03 1.37771273e+04 1.09537953e+13 1.37509449e+04 5.25854169e+03
4.61139066e+02 2.16385082e-03 1.37805816e+04 1.09620366e+13 1.37509694e+04 5.33157194e+03
4.65408078e+02 2.14404520e-03 1.37840201e+04 1.09702445e+13 1.37509936e+04 5.40561791e+03
4.69716610e+02 2.12442047e-03 1.37874430e+04 1.09784189e+13 1.37510174e+04 5.48069374e+03
4.74065029e+02 2.10497498e-03 1.37908502e+04 1.09865600e+13 1.37510409e+04 5.55681376e+03
4.78453703e+02 2.08570712e-03 1.37942418e+04 1.09946679e+13 1.37510641e+04 5.63399250e+03
4.82883005e+02 2.06661525e-03 1.37976180e+04 1.10027428e+13 1.37510870e+04 5.71224469e+03
4.87353312e+02 2.04769779e-03 1.38009787e+04 1.10107846e+13 1.37511095e+04 5.79158527e+03
4.91865003e+02 2.02895315e-03 1.38043241e+04 1.10187937e+13 1.37511318e+04 5.87202939e+03
4.96418461e+02 2.01037975e-03 1.38076542e+04 1.10267700e+13 1.37511537e+04 5.95359239e+03
5.01014073e+02 1.99197603e-03 1.38109691e+04 1.10347136e+13 1.37511753e+04 6.03628986e+03
5.05652229e+02 1.97374045e-03 1.38142688e+04 1.10426248e+13 1.37511967e+04 6.12013757e+03
5.10333323e+02 1.95567149e-03 1.38175534e+04 1.10505035e+13 1.37512177e+04 6.20515153e+03
5.15057752e+02 1.93776762e-03 1.38208231e+04 1.10583500e+13 1.37512385e+04 6.29134798e+03
5.19825918e+02 1.92002734e-03 1.38240778e+04 1.10661643e+13 1.37512589e+04 6.37874336e+03
5.24638225e+02 1.90244916e-03 1.38273176e+04 1.10739466e+13 1.37512791e+04 6.46735436e+03
5.29495082e+02 1.88503161e-03 1.38305426e+04 1.10816969e+13 1.37512991e+04 6.55719790e+03
5.34396902e+02 1.86777323e-03 1.38337529e+04 1.10894153e+13 1.37513187e+04 6.64829112e+03
5.39344101e+02 1.85067256e-03 1.38369485e+04 1.10971021e+13 1.37513381e+04 6.74065142e+03
5.44337098e+02 1.83372817e-03 1.38401295e+04 1.11047572e+13 1.37513572e+04 6.83429643e+03
5.49376319e+02 1.81693864e-03 1.38432959e+04 1.11123808e+13 1.37513761e+04 6.92924402e+03
5.54462190e+02 1.80030256e-03 1.38464479e+04 1.11199730e+13 1.37513946e+04 7.02551233e+03
5.59595144e+02 1.78381852e-03 1.38495854e+04 1.11275340e+13 1.37514130e+04 7.12311972e+03
5.64775616e+02 1.76748515e-03 1.38527086e+04 1.11350638e+13 1.37514311e+04 7.22208484e+03
5.70004047e+02 1.75130107e-03 1.38558176e+04 1.11425625e+13 1.37514489e+04 7.32242658e+03
5.75280880e+02 1.73526493e-03 1.38589123e+04 1.11500303e+13 1.37514665e+04 7.42416410e+03
5.80606563e+02 1.71937537e-03 1.38619928e+04 1.11574672e+13 1.37514839e+04 7.52731681e+03
5.85981550e+02 1.70363106e-03 1.38650593e+04 1.11648734e+13 1.37515010e+04 7.63190441e+03
5.91406295e+02 1.68803068e-03 1.38681118e+04 1.11722490e+13 1.37515179e+04 7.73794687e+03
5.96881260e+02 1.67257291e-03 1.38711503e+04 1.11795941e+13 1.37515345e+04 7.84546444e+03
6.02406910e+02 1.65725646e-03 1.38741748e+04 1.11869088e+13 1.37515509e+04 7.95447764e+03
6.07983714e+02 1.64208004e-03 1.38771856e+04 1.11941932e+13 1.37515671e+04 8.06500728e+03
6.13612145e+02 1.62704237e-03 1.38801826e+04 1.12014475e+13 1.37515831e+04 8.17707447e+03
6.19292682e+02 1.61214219e-03 1.38831659e+04 1.12086716e+13 1.37515989e+04 8.29070061e+03
6.25025806e+02 1.59737824e-03 1.38861355e+04 1.12158658e+13 1.37516144e+04 8.40590738e+03
6.30812005e+02 1.58274929e-03 1.38890915e+04 1.12230301e+13 1.37516298e+04 8.52271678e+03
6.36651770e+02 1.56825410e-03 1.38920340e+04 1.12301647e+13 1.37516449e+04 8.64115112e+03
6.42545597e+02 1.55389145e-03 1.38949631e+04 1.12372696e+13 1.37516598e+04 8.76123301e+03
6.48493986e+02 1.53966014e-03 1.38978787e+04 1.12443450e+13 1.37516745e+04 8.88298538e+03
6.54497443e+02 1.52555896e-03 1.39007811e+04 1.12513910e+13 1.37516890e+04 9.00643146e+03
6.60556476e+02 1.51158674e-03 1.39036701e+04 1.12584077e+13 1.37517033e+04 9.13159484e+03
6.66671602e+02 1.49774230e-03 1.39065459e+04 1.12653951e+13 1.37517174e+04 9.25849940e+03
6.72843338e+02 1.48402447e-03 1.39094085e+04 1.12723535e+13 1.37517313e+04 9.38716939e+03
6.79072210e+02 1.47043209e-03 1.39122581e+04 1.12792828e+13 1.37517451e+04 9.51762936e+03
6.85358746e+02 1.45696402e-03 1.39150946e+04 1.12861833e+13 1.37517586e+04 9.64990423e+03
6.91703479e+02 1.44361914e-03 1.39179181e+04 1.12930549e+13 1.37517720e+04 9.78401925e+03
6.98106949e+02 1.43039631e-03 1.39207287e+04 1.12998979e+13 1.37517851e+04 9.92000004e+03
7.04569699e+02 1.41729442e-03 1.39235265e+04 1.13067123e+13 1.37517981e+04 1.00578725e+04
7.11092279e+02 1.40431238e-03 1.39263114e+04 1.13134983e+13 1.37518109e+04 1.01976631e+04
7.17675241e+02 1.39144908e-03 1.39290836e+04 1.13202558e+13 1.37518236e+04 1.03393984e+04
7.24319146e+02 1.37870344e-03 1.39318431e+04 1.13269851e+13 1.37518361e+04 1.04831055e+04
7.31024557e+02 1.36607439e-03 1.39345899e+04 1.13336863e+13 1.37518484e+04 1.06288119e+04
7.37792043e+02 1.35356087e-03 1.39373242e+04 1.13403594e+13 1.37518605e+04 1.07765453e+04
7.44622179e+02 1.34116182e-03 1.39400460e+04 1.13470045e+13 1.37518724e+04 1.09263340e+04
7.51515546e+02 1.32887620e-03 1.39427553e+04 1.13536218e+13 1.37518842e+04 1.10782066e+04
7.58472728e+02 1.31670297e-03 1.39454522e+04 1.13602114e+13 1.37518959e+04 1.12321921e+04
7.65494317e+02 1.30464111e-03 1.39481367e+04 1.13667733e+13 1.37519073e+04 1.13883198e+04
7.72580909e+02 1.29268961e-03 1.39508090e+04 1.13733076e+13 1.37519187e+04 1.15466196e+04
7.79733104e+02 1.28084744e-03 1.39534690e+04 1.13798146e+13 1.37519298e+04 1.17071218e+04
7.86951512e+02 1.26911363e-03 1.39561168e+04 1.13862942e+13 1.37519408e+04 1.18698569e+04
7.94236744e+02 1.25748717e-03 1.39587526e+04 1.13927466e+13 1.37519517e+04 1.20348561e+04
8.01589419e+02 1.24596709e-03 1.39613762e+04 1.13991718e+13 1.37519624e+04 1.22021509e+04
8.09010162e+02 1.23455241e-03 1.39639878e+04 1.14055700e+13 1.37519730e+04 1.23717731e+04
8.16499603e+02 1.22324218e-03 1.39665875e+04 1.14119413e+13 1.37519834e+04 1.25437552e+04
8.24058378e+02 1.21203545e-03 1.39691753e+04 1.14182858e+13 1.37519937e+04 1.27181301e+04
8.31687128e+02 1.20093126e-03 1.39717512e+04 1.14246035e+13 1.37520038e+04 1.28949310e+04
8.39386502e+02 1.18992868e-03 1.39743153e+04 1.14308946e+13 1.37520138e+04 1.30741917e+04
8.47157153e+02 1.17902678e-03 1.39768677e+04 1.14371592e+13 1.37520237e+04 1.32559464e+04
8.54999741e+02 1.16822465e-03 1.39794083e+04 1.14433974e+13 1.37520334e+04 1.34402298e+04
8.62914932e+02 1.15752138e-03 1.39819374e+04 1.14496093e+13 1.37520430e+04 1.36270772e+04
8.70903398e+02 1.14691605e-03 1.39844548e+04 1.14557949e+13 1.37520524e+04 1.38165241e+04
8.78965818e+02 1.13640778e-03 1.39869607e+04 1.14619544e+13 1.37520618e+04 1.40086069e+04
8.87102876e+02 1.12599568e-03 1.39894552e+04 1.14680879e+13 1.37520710e+04 1.42033621e+04
8.95315262e+02 1.11567887e-03 1.39919382e+04 1.14741954e+13 1.37520801e+04 1.44008270e+04
9.03603676e+02 1.10545649e-03 1.39944098e+04 1.14802772e+13 1.37520890e+04 1.46010392e+04
9.11968820e+02 1.09532766e-03 1.39968701e+04 1.14863331e+13 1.37520978e+04 1.48040370e+04
9.20411404e+02 1.08529154e-03 1.39993192e+04 1.14923635e+13 1.37521065e+04 1.50098592e+04
9.28932146e+02 1.07534728e-03 1.40017570e+04 1.14983683e+13 1.37521151e+04 1.52185451e+04
9.37531769e+02 1.06549403e-03 1.40041836e+04 1.15043477e+13 1.37521236e+04 1.54301345e+04
9.46211003e+02 1.05573098e-03 1.40065992e+04 1.15103018e+13 1.37521320e+04 1.56446678e+04
9.54970586e+02 1.04605729e-03 1.40090036e+04 1.15162306e+13 1.37521402e+04 1.58621860e+04
9.63811261e+02 1.03647215e-03 1.40113970e+04 1.15221342e+13 1.37521483e+04 1.60827307e+04
9.72733778e+02 1.02697475e-03 1.40137795e+04 1.15280128e+13 1.37521564e+04 1.63063439e+04
9.81738896e+02 1.01756428e-03 1.40161511e+04 1.15338665e+13 1.37521643e+04 1.65330684e+04
9.90827380e+02 1.00823996e-03 1.40185118e+04 1.15396953e+13 1.37521721e+04 1.67629475e+04
1.00000000e+03 9.99000999e-04 1.40208616e+04 1.15454993e+13 1.37521797e+04 1.69960250e+04
